"rank","property_id","address","latitude","longitude","price","currency","bathrooms","bedrooms","area","land_area","zestimate","rent_zestimate","days_on_zillow","sold_date","is_zillow_owned","image","listing_type","broker_name","input","property_url","listing_url"
"234","65239580","550 Front St UNIT 402, San Diego, CA 92101","32.71107","-117.16515","649000.0","USD","1.0","1.0","737.0 sqft","","649004","2968","2","","False","https://photos.zillowstatic.com/fp/41a12021db98fb41efb1b9fee72bf46e-p_e.jpg","Condo for sale","RE/MAX City Real Estate","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/550-Front-St-UNIT-402-San-Diego-CA-92101/65239580_zpid/","https://www.zillow.com/san-diego-ca/6_p/"
"18","318295538","16755 Coyote Bush Dr #5, San Diego, CA 92127","33.019707","-117.12825","1099000.0","USD","3.0","3.0","1855.0 sqft","","1103300","4323","","","False","https://photos.zillowstatic.com/fp/3bfcea890b00a1f4b9168e20dbd44c38-p_e.jpg","Condo for sale","Real Broker","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/16755-Coyote-Bush-Dr-5-San-Diego-CA-92127/318295538_zpid/","https://www.zillow.com/homes/San-Diego,-CA_rb/"
"85","67404449","16938 Hutchins Lndg UNIT 96, San Diego, CA 92127","33.023388","-117.11456","699000.0","USD","2.0","2.0","1068.0 sqft","","638100","2949","","","False","https://photos.zillowstatic.com/fp/bf1b4d59ba85d0680402b138cc13c06d-p_e.jpg","Condo for sale","CK Properties","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/16938-Hutchins-Lndg-UNIT-96-San-Diego-CA-92127/67404449_zpid/","https://www.zillow.com/san-diego-ca/3_p/"
"390","17068373","200 Harbor Dr UNIT 3901, San Diego, CA 92101","32.708916","-117.16249","4495000.0","USD","4.0","5.0","4303.0 sqft","","4418300","17196","","","False","https://photos.zillowstatic.com/fp/a07db2da379f8e63d15ed55123fcd0e2-p_e.jpg","Condo for sale","Compass","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/200-Harbor-Dr-UNIT-3901-San-Diego-CA-92101/17068373_zpid/","https://www.zillow.com/san-diego-ca/10_p/"
"751","140634722","2950 Iris Ave SPACE 98, San Diego, CA 92154","32.57043","-117.070145","159000.0","USD","2.0","3.0","1020.0 sqft","","152100","2100","","","False","https://photos.zillowstatic.com/fp/17dbcf079d8dec9742c416a27abe01e2-p_e.jpg","Home for sale","Realty Executives Dillon","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/2950-Iris-Ave-SPACE-98-San-Diego-CA-92154/140634722_zpid/","https://www.zillow.com/san-diego-ca/19_p/"
"223","16977962","4145 Tambor Rd, San Diego, CA 92124","32.819912","-117.08878","1198400.0","USD","4.0","5.0","2331.0 sqft","","1235171","5998","","","False","https://photos.zillowstatic.com/fp/5fe8d56661d71c51d31bcd56c6e6aa63-p_e.jpg","House for sale","eXp Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4145-Tambor-Rd-San-Diego-CA-92124/16977962_zpid/","https://www.zillow.com/san-diego-ca/6_p/"
"708","16838545","2352 Calle Del Oro, La Jolla, CA 92037","32.85979","-117.25247","4795000.0","USD","3.0","3.0","2427.0 sqft","","4850600","16722","26","","False","https://photos.zillowstatic.com/fp/76569e5298f9e94244a616a6fb4a005d-p_e.jpg","House for sale","Berkshire Hathaway HomeService","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/2352-Calle-Del-Oro-La-Jolla-CA-92037/16838545_zpid/","https://www.zillow.com/san-diego-ca/18_p/"
"370","16735973","12845 Camino Ramillette, San Diego, CA 92128","33.03569","-117.05182","899000.0","USD","2.0","3.0","1565.0 sqft","","899100","3499","","","False","https://photos.zillowstatic.com/fp/c21b9ab8c2f97d6ed398b2ea8d3fe11e-p_e.jpg","House for sale","United Real Estate San Diego","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/12845-Camino-Ramillette-San-Diego-CA-92128/16735973_zpid/","https://www.zillow.com/san-diego-ca/10_p/"
"273","2058883616","2799 W Canyon Ave W, San Diego, CA 92123","32.799282","-117.11789","998900.0","USD","3.0","3.0","1554.0 sqft","","","","5","","False","https://photos.zillowstatic.com/fp/47f2af2c4b9edfe080ded275d763410c-p_e.jpg","House for sale","Skoglin Real Estate, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/2799-W-Canyon-Ave-W-San-Diego-CA-92123/2058883616_zpid/","https://www.zillow.com/san-diego-ca/7_p/"
"533","17199273","3719 Balboa Ter UNIT B, San Diego, CA 92117","32.8102","-117.207565","709000.0","USD","2.0","2.0","1147.0 sqft","","695300","3334","","","False","https://photos.zillowstatic.com/fp/7854d4105fce2e205e79e15bb186d13b-p_e.jpg","Coming soon","Heritage Re David Waitley Co B","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3719-Balboa-Ter-UNIT-B-San-Diego-CA-92117/17199273_zpid/","https://www.zillow.com/san-diego-ca/14_p/"
"588","61239246","14618 Rio Rancho, San Diego, CA 92127","32.98873","-117.1686","2299000.0","USD","5.0","5.0","4700.0 sqft","","2193000","9351","","","False","https://photos.zillowstatic.com/fp/fd17ab9fea114f771eeb3921c2f6469b-p_e.jpg","House for sale","Realty One","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/14618-Rio-Rancho-San-Diego-CA-92127/61239246_zpid/","https://www.zillow.com/san-diego-ca/15_p/"
"68","16946004","1375 Caminito Gabaldon UNIT D, San Diego, CA 92108","32.772354","-117.15132","327900.0","USD","1.0","0.0","506.0 sqft","","333077","1794","2","","False","https://photos.zillowstatic.com/fp/97a9d0ce4daaef89f7553e1649b04e9d-p_e.jpg","House for sale","Palisade Realty, Inc","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/1375-Caminito-Gabaldon-UNIT-D-San-Diego-CA-92108/16946004_zpid/","https://www.zillow.com/san-diego-ca/2_p/"
"724","120795652","402 63rd St SPACE 142, San Diego, CA 92114","32.708755","-117.06391","220000.0","USD","2.0","3.0","978.0 sqft","","220440","3054","65","","False","https://photos.zillowstatic.com/fp/15bbab045932ac6a33f25b552254ade4-p_e.jpg","Home for sale","Advantage Homes","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/402-63rd-St-SPACE-142-San-Diego-CA-92114/120795652_zpid/","https://www.zillow.com/san-diego-ca/19_p/"
"50","17163438","3997 Byrd St, San Diego, CA 92154","32.58429","-117.047935","662000.0","USD","2.0","4.0","1492.0 sqft","","674700","3343","6","","False","https://photos.zillowstatic.com/fp/5813e361b7adb238f7c119ad3e32a081-p_e.jpg","House for sale","Keller Williams SD Metro","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3997-Byrd-St-San-Diego-CA-92154/17163438_zpid/","https://www.zillow.com/san-diego-ca/2_p/"
"542","16957814","3482 Monroe Ave UNIT 7, San Diego, CA 92116","32.759296","-117.11853","549000.0","USD","1.0","2.0","786.0 sqft","","549004","2934","","","False","https://photos.zillowstatic.com/fp/a2f7231c79aa3be2b02c8be3a50cf79b-p_e.jpg","Condo for sale","Dream Makers Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3482-Monroe-Ave-UNIT-7-San-Diego-CA-92116/16957814_zpid/","https://www.zillow.com/san-diego-ca/14_p/"
"494","16946062","1353 Caminito Gabaldon UNIT E, San Diego, CA 92108","32.772354","-117.15132","394000.0","USD","1.0","1.0","726.0 sqft","","394001","2265","","","False","https://photos.zillowstatic.com/fp/42e7b0669853c7cedf9700281a989369-p_e.jpg","Condo for sale","ERA Ranch & Sea Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/1353-Caminito-Gabaldon-UNIT-E-San-Diego-CA-92108/16946062_zpid/","https://www.zillow.com/san-diego-ca/13_p/"
"213","16775484","12213 Carmel Vista Rd UNIT 136, San Diego, CA 92130","32.940834","-117.238014","3695.0","USD","2.0","2.0","1100.0 sqft","","720700","3200","1","","False","https://photos.zillowstatic.com/fp/472c0ea4cfcc6f8f3160669a2c6e35ed-p_e.jpg","Condo for sale","Stellar Estates","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/12213-Carmel-Vista-Rd-UNIT-136-San-Diego-CA-92130/16775484_zpid/","https://www.zillow.com/san-diego-ca/6_p/"
"83","2059027689","4260-214 44th St, San Diego, CA 92115","32.754276","-117.10007","188500.0","USD","1.0","1.0","462.0 sqft","","","","15","","False","https://photos.zillowstatic.com/fp/17d1498c151e29db23d13370315cb5ec-p_e.jpg","Condo for sale","Coastal Premier Properties","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4260-214-44th-St-San-Diego-CA-92115/2059027689_zpid/","https://www.zillow.com/san-diego-ca/3_p/"
"59","16865932","4760 Cannington Dr, San Diego, CA 92117","32.829044","-117.1682","995000.0","USD","3.0","5.0","2348.0 sqft","","1085500","5764","","","False","https://photos.zillowstatic.com/fp/80375c743de49d217a7d3700cdaa6412-p_e.jpg","House for sale","RE/MAX Connections","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4760-Cannington-Dr-San-Diego-CA-92117/16865932_zpid/","https://www.zillow.com/san-diego-ca/2_p/"
"497","16767833","3431 Caminito Santa Fe Downs, Del Mar, CA 92014","32.981174","-117.23774","2495000.0","USD","5.0","6.0","4561.0 sqft","","2395400","8988","","","False","https://photos.zillowstatic.com/fp/27929a3f948db7a47f9c8bca54a35e75-p_e.jpg","House for sale","Berkshire Hathaway HomeServices California Properties","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3431-Caminito-Santa-Fe-Downs-Del-Mar-CA-92014/16767833_zpid/","https://www.zillow.com/san-diego-ca/13_p/"
"233","16983337","6905 Cowles Mountain Blvd, San Diego, CA 92119","32.808834","-117.02034","749000.0","USD","2.0","3.0","1014.0 sqft","","764000","3242","","","False","https://photos.zillowstatic.com/fp/ec87eeda622c9d7693c7702bacbe093c-p_e.jpg","House for sale","Coldwell Banker Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/6905-Cowles-Mountain-Blvd-San-Diego-CA-92119/16983337_zpid/","https://www.zillow.com/san-diego-ca/6_p/"
"63","17087576","712 S 47th St, San Diego, CA 92113","32.698338","-117.09395","500000.0","USD","2.0","3.0","786.0 sqft","","503000","2896","267","","False","https://photos.zillowstatic.com/fp/466bc548cdaac7b579780fb36439721a-p_e.jpg","House for sale","Keller Williams Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/712-S-47th-St-San-Diego-CA-92113/17087576_zpid/","https://www.zillow.com/san-diego-ca/2_p/"
"620","82929013","2181 Avenida Del Mexico SPACE 24, San Diego, CA 92154","32.58064","-117.087524","154900.0","USD","1.0","2.0","693.0 sqft","","158314","2145","","","False","https://photos.zillowstatic.com/fp/4840726650c31d855b56a5b47953f442-p_e.jpg","Home for sale","Homes Chula Vista","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/2181-Avenida-Del-Mexico-SPACE-24-San-Diego-CA-92154/82929013_zpid/","https://www.zillow.com/san-diego-ca/16_p/"
"66","82936925","402 63rd St SPACE 129, San Diego, CA 92114","32.708755","-117.06391","99500.0","USD","1.0","2.0","800.0 sqft","","151300","2233","","","False","https://photos.zillowstatic.com/fp/5babe8448c1d194840fc686eb6b6cd6e-p_e.jpg","Home for sale","Big Block Realty, Inc","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/402-63rd-St-SPACE-129-San-Diego-CA-92114/82936925_zpid/","https://www.zillow.com/san-diego-ca/2_p/"
"478","17121591","1932 Garden Park Ct, San Diego, CA 92114","32.691517","-117.04305","715000.0","USD","2.0","3.0","1620.0 sqft","","715000","3427","","","False","https://photos.zillowstatic.com/fp/b257156268a5e5a919ef645525b0ba9c-p_e.jpg","House for sale","BHGRE Clarity","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/1932-Garden-Park-Ct-San-Diego-CA-92114/17121591_zpid/","https://www.zillow.com/san-diego-ca/12_p/"
"283","17174228","2033 Dairy Mart Rd UNIT 18, San Diego, CA 92173","32.56091","-117.06174","298000.0","USD","1.0","0.0","400.0 sqft","","307900","3188","18","","False","https://photos.zillowstatic.com/fp/4699e2c41a69177743fa051eb223a780-p_e.jpg","Foreclosure","Coldwell Banker West","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/2033-Dairy-Mart-Rd-UNIT-18-San-Diego-CA-92173/17174228_zpid/","https://www.zillow.com/san-diego-ca/8_p/"
"310","16938794","6377 Rancho Mission Rd UNIT 4, San Diego, CA 92108","32.788883","-117.10589","675000.0","USD","2.0","2.0","1178.0 sqft","","680700","3095","","","False","https://photos.zillowstatic.com/fp/cbfa73bc87d30f145433b1b4d81f48e6-p_e.jpg","Townhouse for sale","Compass","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/6377-Rancho-Mission-Rd-UNIT-4-San-Diego-CA-92108/16938794_zpid/","https://www.zillow.com/san-diego-ca/8_p/"
"397","16935309","4842 Viane Way, San Diego, CA 92110","32.778393","-117.19802","1649000.0","USD","2.0","4.0","1656.0 sqft","","1649004","6304","","","False","https://photos.zillowstatic.com/fp/68b90c41dcb20fadc434167ce8d1f475-p_e.jpg","House for sale","RE/MAX Pacific","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4842-Viane-Way-San-Diego-CA-92110/16935309_zpid/","https://www.zillow.com/san-diego-ca/10_p/"
"776","2059278616","746 Bonair St, La Jolla, CA 92037","32.83123","-117.2731","3995000.0","USD","4.0","3.0","2901.0 sqft","","","","28","","False","https://photos.zillowstatic.com/fp/3979ba53f1a46f5375d1b6e26b92bc08-p_e.jpg","New construction","Compass","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/746-Bonair-St-La-Jolla-CA-92037/2059278616_zpid/","https://www.zillow.com/san-diego-ca/20_p/"
"188","16840177","8582 Sugarman Dr, La Jolla, CA 92037","32.86274","-117.23932","2395000.0","USD","3.0","4.0","2360.0 sqft","","2427900","7573","25","","False","https://photos.zillowstatic.com/fp/f09977e245372ceff0464e01547f9b36-p_e.jpg","House for sale","Compass","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/8582-Sugarman-Dr-La-Jolla-CA-92037/16840177_zpid/","https://www.zillow.com/san-diego-ca/5_p/"
"53","17091046","6026 Newcastle Ct, San Diego, CA 92114","32.69889","-117.06825","800000.0","USD","3.0","4.0","1833.0 sqft","","","","","","False","https://photos.zillowstatic.com/fp/6a0cb526b531bf96124a35b6ef06a1a8-p_e.jpg","House for sale","Brent J Enderson, Broker","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/6026-Newcastle-Ct-San-Diego-CA-92114/17091046_zpid/","https://www.zillow.com/san-diego-ca/2_p/"
"142","79975597","1080 Park Blvd UNIT 214, San Diego, CA 92101","32.71639","-117.15412","394888.0","USD","1.0","0.0","724.0 sqft","","402500","3002","8","","False","https://photos.zillowstatic.com/fp/2ff71b5435a8c20009f5bd68d1da52e9-p_e.jpg","Condo for sale","Century 21 Cristal Cellar","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/1080-Park-Blvd-UNIT-214-San-Diego-CA-92101/79975597_zpid/","https://www.zillow.com/san-diego-ca/4_p/"
"371","63659227","5410 La Jolla Blvd UNIT A111, La Jolla, CA 92037","32.810818","-117.267166","1750000.0","USD","2.0","2.0","1406.0 sqft","","1770800","4762","","","False","https://photos.zillowstatic.com/fp/f9df2cd44629c21338f140644464a345-p_e.jpg","House for sale","Equity RE-Pacific Coast","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/5410-La-Jolla-Blvd-UNIT-A111-La-Jolla-CA-92037/63659227_zpid/","https://www.zillow.com/san-diego-ca/10_p/"
"734","16856186","5415 Waverly Ave, La Jolla, CA 92037","32.81222","-117.26338","2350000.0","USD","2.0","3.0","1540.0 sqft","","","8244","191","","False","https://photos.zillowstatic.com/fp/3ca4b1c7463b945448a7dacd542843e0-p_e.jpg","House for sale","South Coast Commercial, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/5415-Waverly-Ave-La-Jolla-CA-92037/16856186_zpid/","https://www.zillow.com/san-diego-ca/19_p/"
"356","16851372","7682 Hillside Dr, La Jolla, CA 92037","32.84587","-117.259","5099000.0","USD","5.0","4.0","5080.0 sqft","","4988900","18467","9","","False","https://photos.zillowstatic.com/fp/3d59f4c7bd081334b4a60ac59cb5384c-p_e.jpg","House for sale","Pacific Sotheby's Int'l Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/7682-Hillside-Dr-La-Jolla-CA-92037/16851372_zpid/","https://www.zillow.com/san-diego-ca/9_p/"
"6","16774229","12527 Sundance Ave, San Diego, CA 92129","32.956814","-117.14637","1399000.0","USD","3.0","4.0","2215.0 sqft","","943700","4564","","","False","https://photos.zillowstatic.com/fp/2ea97c1b7382d9e7897c1f4b728d46eb-p_e.jpg","House for sale","RC Realty of San Diego","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/12527-Sundance-Ave-San-Diego-CA-92129/16774229_zpid/","https://www.zillow.com/homes/San-Diego,-CA_rb/"
"161","16967496","3120 Xenophon St, San Diego, CA 92106","32.736797","-117.2208","2995000.0","USD","6.0","6.0","4436.0 sqft","","2941200","10043","","","False","https://photos.zillowstatic.com/fp/5f7deface442855415353cbedcfcc639-p_e.jpg","House for sale","Compass","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3120-Xenophon-St-San-Diego-CA-92106/16967496_zpid/","https://www.zillow.com/san-diego-ca/5_p/"
"159","17112754","7122 Viewcrest Dr, San Diego, CA 92114","32.71632","-117.043686","685000.0","USD","2.0","3.0","1481.0 sqft","","694100","3342","5","","False","https://photos.zillowstatic.com/fp/1813b3f803bd1401f850401a9ca499e2-p_e.jpg","House for sale","Freedom Homes","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/7122-Viewcrest-Dr-San-Diego-CA-92114/17112754_zpid/","https://www.zillow.com/san-diego-ca/4_p/"
"583","16834940","9535 Poole St, La Jolla, CA 92037","32.87318","-117.24424","2930000.0","USD","4.0","4.0","2718.0 sqft","","","10261","30","","False","https://photos.zillowstatic.com/fp/90d2aa890a01b836a20bab548e0a6599-p_e.jpg","House for sale","Berkshire Hathaway HomeService","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/9535-Poole-St-La-Jolla-CA-92037/16834940_zpid/","https://www.zillow.com/san-diego-ca/15_p/"
"740","2061798470","2805-2807 46th St, San Diego, CA 92105","","","800000.0","USD","","","3812.0 sqft","","800400","2903","15","","False","https://photos.zillowstatic.com/fp/0f6f8a9177e566ed39c2fcb49b08b321-p_e.jpg","Multi-family home for sale","Ilko Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/2805-2807-46th-St-San-Diego-CA-92105/2061798470_zpid/","https://www.zillow.com/san-diego-ca/19_p/"
